"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Boost VC","BitPagos","600,000","seed","2014-01-29","Details",NA
"2",1,"Techstars","Rewind Me Inc","800,000","seed","2012-06-14","Details","Dead"
