"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Y Combinator","Verbling","2,700,000","venture","2014-12-12","Details",NA
"2",1,"Y Combinator","Riley","3,100,000","seed","2017-04-03","Details",NA
