"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Seedcamp","Traity","4,700,000","venture","2014-07-03","Details",NA
"2",2,"500startups","Traity","4,700,000","venture","2014-07-03","Details",NA
"3",1,"Blueprint Health","Healthify","6,500,000","venture","2017-07-11","Details",NA
"4",2,"Seedcamp","FishBrain","8,000,000","venture","2015-07-22","Details",NA
"5",3,"Seedcamp","FishBrain","2,400,000","seed","2014-07-08","Details",NA
