"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Seedcamp","Socialbro","638,000","angel","2012-10-24","Details",NA
"2",2,"Seedcamp","Socialbro","1,800,000","venture","2013-06-06","Details",NA
