"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Y Combinator","BlueSmart","11,500,000","seed","2015-10-14","Details",NA
"2",2,"500startups","Growbots","600,000","angel","2015-10-24","Details",NA
"3",3,"Y Combinator","Drive Motors","1,500,000","seed","2016-02-11","Details",NA
"4",1,"Y Combinator","Asseta","1,000,000","seed","2015-03-13","Details",NA
