"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"500startups","hapyrus","925,000","venture","2013-06-01","Details",NA
"2",2,"500startups","hapyrus","1,450,000","venture","2014-05-27","Details",NA
"3",1,"Y Combinator","Anyperk","11,500,000","venture","2016-09-28","Details",NA
