"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"AngelPad","Tray","600,000","angel","2012-11-01","Details",NA
"2",2,"Techstars","Repairly","265,000","seed","2017-02-08","Details",NA
"3",3,"Springboard","Tray","600,000","angel","2012-11-01","Details",NA
"4",4,"Techstars","Lystable","1,500,000","seed","2015-05-27","Details",NA
