"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Techstars","Glimr",NA,"seed","2015-05-18","Details",NA
"2",1,"Seedcamp","FishBrain","30,000,000","venture","2017-04-13","Details",NA
"3",2,"Seedcamp","FishBrain","150,000","seed","2013-09-05","Details",NA
