"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Y Combinator","SigOpt","6,600,000","venture","2016-08-24","Details",NA
"2",2,"500startups","Neighbor.ly","25,000,000","venture","2017-05-17","Details",NA
"3",3,"DreamIT Ventures","SeatGeek","35,000,000","venture","2014-08-28","Details",NA
"4",4,"Blueprint Health","Moving Analytics","1,400,000","seed","2016-06-01","Details",NA
"5",5,"Techstars","Reflect","2,500,000","seed","2016-07-26","Details",NA
