"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Y Combinator","analyticsMD",NA,"venture","2015-04-14","Details",NA
"2",1,"LaunchpadLA","Triptrotting","1,000,000","venture","2012-03-08","Details",NA
"3",2,"Y Combinator","Nightingale","120,000","seed","2014-07-16","Details",NA
