"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Y Combinator","RideCell","11,700,000","venture","2016-04-07","Details",NA
"2",1,"Y Combinator","URX","3,100,000","seed","2013-09-01","Details","Exited"
