"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"The Alchemist Accelerator","CirroSecure","1,600,000","seed","2014-05-07","Details","Exited"
"2",1,"The Alchemist Accelerator","Eloquent Labs","1,500,000","seed","2017-01-19","Details",NA
