"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Y Combinator","Fixed","1,200,000","seed","2014-08-14","Details","Exited"
"2",1,"Y Combinator","Chirply","1,100,000","seed","2011-04-07","Details",NA
