"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"RockHealth","Moxe Health","250,000","venture","2016-10-25","Details",NA
"2",2,"gener8tor","GrocerKey","690,000","seed","2015-05-27","Details",NA
"3",1,"gener8tor","Beekeeper Data","560,000","seed","2015-11-09","Details",NA
"4",2,"gener8tor","The Good Jobs","165,000","convertible_note","2015-07-15","Details",NA
