"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Eleven Startup Accelerator","Casetrek","70,000","seed","2013-10-01","Details",NA
"2",2,"500startups","WhoAPI","50,000","seed","2015-03-24","Details",NA
"3",1,"Straight Shot","Business Exchange","135,000","seed","2013-12-03","Details",NA
