"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Boost VC","Alphalem","200,000","seed","2014-07-18","Details","Dead"
"2",2,"Y Combinator","BlockStack Labs","1,330,000","seed","2014-11-16","Details",""
"3",3,"Techstars","ClassPass","12,000,000","venture","2014-09-17","Details",""
