"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Imagine K12","Edusight","30,000","grant","2014-10-16","Details","Exited"
"2",1,"Techstars","Pitstop","800,000","seed","2016-07-08","Details",NA
"3",2,"Techstars","Mosaic Manufacturing","1,500,000","seed","2016-08-14","Details",NA
"4",3,"FounderFuel","Mosaic","1,500,000","seed","2016-08-14","Details",NA
"5",4,"Y Combinator","Validere","600,000","grant","2015-06-01","Details",NA
