"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"9Mile Labs","Pingle","300,000","seed","2015-12-22","Details",NA
"2",1,"500startups","Fishfishme","50,000","seed","2012-10-01","Details",NA
