"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Techstars","Betaout","1,500,000","seed","2016-04-19","Details",NA
"2",2,"Excelerate Labs","Edulender","1,000,000","seed","2011-03-08","Details",NA
"3",3,"Techstars","Immersive Labs","810,000","debt_financing","2011-09-19","Details",NA
"4",1,"Techstars","TradingView","652,500","seed","2014-01-08","Details",NA
