"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Triangle Startup Factory","ArchiveSocial","50,000","seed","2012-03-01","Details",NA
"2",2,"Code for America Accelerator","ArchiveSocial","50,000","seed","2012-03-01","Details",NA
"3",1,"Imagine K12","Trinket","50,000","seed","2013-08-28","Details",""
"4",2,"Triangle Startup Factory","Ruzuku","50,000","seed","2012-03-19","Details",""
"5",3,"Triangle Startup Factory","Entasso","50,000","seed","2012-03-19","Details","Dead"
"6",4,"Triangle Startup Factory","Berst","50,000","seed","2012-03-19","Details","Dead"
"7",5,"500startups","CareLuLu","1,700,000","seed","2014-11-01","Details",""
"8",6,"Triangle Startup Factory","RxAnalytics","50,000","seed","2012-03-19","Details",""
"9",7,"Triangle Startup Factory","Arcametrics","50,000","seed","2012-08-27","Details","Exited"
