"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"500startups","Cleanify","1,800,000","seed","2015-11-16","Details",""
"2",2,"K5Launch","Connectifier","4,099,999","venture","2015-06-16","Details","Exited"
"3",1,"LaunchpadLA","Connectifier","4,099,999","venture","2015-06-16","Details","Exited"
"4",1,"Betaspring","Splitwise","1,400,000","seed","2014-12-16","Details",NA
"5",1,"500startups","LaunchBit","960,000","seed","2012-08-06","Details","Exited"
"6",1,"Y Combinator","CardPool",NA,"seed","2010-01-01","Details","Exited"
