"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Techstars","PillPack","3,500,000","venture","2013-07-01","Details",NA
"2",2,"Techstars","PillPack","550,000","seed","2013-04-01","Details",NA
