"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Y Combinator","Algolia","18,300,000","venture","2015-05-20","Details",NA
"2",1,"Techstars","Kapost","5,600,000","venture","2013-07-18","Details",NA
"3",2,"Techstars","Kapost","10,250,000","venture","2015-05-12","Details",NA
