"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"AngelPad","Pogoseat","750,000","seed","2013-09-01","Details",NA
"2",1,"Y Combinator","BlueSmart","12,000,000","venture","2017-01-25","Details",NA
