"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"500startups","GoRefi","238,000","seed","2014-03-19","Details",NA
"2",2,"500startups","GoRefi","138,000","seed","2014-03-21","Details",NA
"3",1,"500startups","Shippo","250,000","seed","2014-03-27","Details",NA
