"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Flashpoint","eCommHub","2,700,000","venture","2013-09-16","Details",NA
"2",1,"Techstars","Switchboard Live","405,000","convertible_note","2015-11-06","Details",NA
