"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Techstars","Keen.io","14,700,000","venture","2016-06-29","Details",NA
"2",1,"500startups","OLSET","450,000","seed","2013-12-15","Details","Exited"
"3",2,"AngelPad","Pogoseat","750,000","seed","2013-09-01","Details",""
