"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"SparkLabs","NFLabs","1,500,000","venture","2014-12-22","Details",NA
"2",2,"SparkLabs","Zoyi","300,000,000","seed","2014-04-25","Details",NA
"3",3,"Y Combinator","Soomgo","450,000,000","seed","2016-05-31","Details",NA
