"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"The Alchemist Accelerator","Tylr Mobile","1,500,000","seed","2013-11-04","Details","Dead"
"2",2,"Y Combinator","HireArt","1,400,000","seed","2012-01-01","Details",""
"3",3,"Y Combinator","Aisle50","2,600,000","venture","2012-01-05","Details",""
"4",1,"Y Combinator","SlidePay","1,300,000","seed","2012-06-25","Details","Dead"
"5",2,"The Alchemist Accelerator","3Ten8","1,670,000","seed","2015-04-15","Details",""
