"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Mucker Lab","The Black Tux","25,000,000","venture","2015-09-09","Details",NA
"2",1,"Techstars","Remitly","38,500,000","venture","2016-04-26","Details",NA
