"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"500startups","TenderTree","1,300,000","seed","2012-11-14","Details","Dead"
"2",1,"Upwest Labs","Reactful","1,400,000","seed","2016-09-06","Details",NA
"3",2,"Portland Incubator Experiment (PIE)","Droplr","400,000","venture","2016-08-24","Details",NA
