"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"500startups","Sqoop","51,000","debt_financing","2015-11-06","Details",NA
"2",2,"Y Combinator","Booktrope","950,000","angel","2013-12-01","Details",NA
"3",3,"Mergelane","TomboyX","2,000,000","seed","2015-02-02","Details",NA
