"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Techstars","PanOpen","500,000","seed","2014-01-17","Details",NA
"2",1,"500startups","StudySoup","1,700,000","seed","2015-08-26","Details",NA
