"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Y Combinator","Zeplin","1,200,000","venture","2015-11-24","Details",NA
"2",2,"500startups","Qimple","1,100,000","seed","2016-06-16","Details",NA
"3",3,"Y Combinator","UpLabs","120,000","seed","2015-11-21","Details",NA
"4",1,"Y Combinator","Mosaic",NA,"angel","2015-12-15","Details",NA
