"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Microsoft Ventures Accelerator Tel Aviv","AppsFlyer","20,000,000","venture","2015-01-20","Details",NA
"2",2,"Y Combinator","Guesty","1,500,000","seed","2014-06-16","Details",NA
"3",3,"Y Combinator","Guesty","3,000,000","venture","2017-05-09","Details",NA
"4",4,"Microsoft Ventures Accelerator Tel Aviv","AppsFlyer","7,100,000","venture","2014-03-05","Details",NA
"5",5,"Microsoft Ventures Accelerator Tel Aviv","AppsFlyer","","seed","2012-09-15","Details",NA
"6",6,"Microsoft Ventures Accelerator Tel Aviv","AppsFlyer","56,000,000","venture","2017-01-17","Details",NA
