"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Upwest Labs","vBrand","1,000,000","seed","2015-09-01","Details",NA
"2",2,"Upwest Labs","vBrand","500,000","seed","2014-09-01","Details",NA
"3",3,"Upwest Labs","Apester (prev. Qmerce)","5,000,000","venture","2015-07-08","Details",NA
"4",4,"Upwest Labs","Apester (prev. Qmerce)","12,000,000","venture","2016-04-19","Details",NA
