"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Y Combinator","Verbling","1,000,000","seed","2012-01-26","Details",NA
"2",1,"Nxtp.labs","TiendaNube","300,000","angel","2011-10-01","Details",NA
