"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Upwest Labs","Genoox","6,000,000","venture","2017-07-11","Details",NA
"2",2,"Upwest Labs","CyberX","9,000,000","venture","2016-08-01","Details",NA
"3",3,"Upwest Labs","CyberX","2,000,000","seed","2014-06-04","Details",NA
