"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"500startups","AdEspresso","500,000","seed","2013-12-25","Details","Exited"
"2",2,"Y Combinator","Mattermark","2,000,000","seed","2014-06-29","Details",""
"3",1,"500startups","BidAway","250,000","seed","2014-01-06","Details",NA
