"","V1","V2","V3","V4","V5","V6","V7","V8"
"83",69,"SOSV","Avidbots","25,000","seed","2014-05-12","Details",NA
"84",70,"Hax","Darma","25,000","seed","2014-05-12","Details",NA
"85",71,"Hax","Vigo","25,000","seed","2013-07-16","Details",NA
"86",72,"HAXLR8R","Focus","25,000","seed","2013-05-12","Details",NA
"87",73,"SOSV","Shot Stats","50,000","seed","2014-02-10","Details",NA
"88",74,"SOSV","Helios","25,000","seed","2013-05-12","Details",NA
"89",75,"Prototron","Shaka","11,640","seed","2012-08-14","Details",NA
"90",76,"SOSV","Quitbit","","venture","2015-04-15","Details",NA
"91",77,"HAXLR8R","Nomiku","25,000","venture","2012-02-01","Details",NA
"92",78,"SOSV","Avidbots","","venture","2016-02-22","Details",NA
"93",79,"SOSV","Dustcloud","52,000","seed","2013-06-22","Details",NA
"94",80,"Hax","Kindara","350,000","convertible_note","2012-10-01","Details",NA
"95",81,"Qualcomm Incorporated","Rational Robotics","120,000","seed","2015-06-05","Details",NA
"96",82,"HAXLR8R","Sassor","25,000","venture","2012-02-01","Details",NA
"97",83,"SOSV","Darma","25,000","seed","2014-05-12","Details",NA
"98",84,"SOSV","Makeblock","25,000","venture","2012-02-21","Details",NA
"99",85,"Giordano Bruno Contestabile","Nomiku","","venture","2012-12-19","Details",NA
"100",86,"HAXLR8R","Blinkiverse","25,000","seed","2013-05-12","Details",NA
"101",87,"Evolution Media Capital","Makeblock","30,000,000","venture","2017-02-20","Details",NA
"102",88,"Techammer","Avidbots","","seed","2014-08-13","Details",NA
"103",89,"HAXLR8R","Hex","25,000","seed","2013-05-12","Details",NA
"104",90,"SOSV","Roadie Tuner","","seed","2013-07-01","Details",NA
"105",91,"Hax","Makeblock","25,000","venture","2012-02-21","Details",NA
"106",92,"Hax","Curio","25,000","seed","2013-08-01","Details",NA
"107",93,"HAXLR8R","Everpurse","25,000","seed","2013-01-01","Details",NA
"108",94,"SOSV","Yeelink","","venture","2015-09-01","Details",NA
"109",95,"SOSV","Molecule Synth","70,000","venture","2013-01-31","Details",NA
"110",96,"SOSV","Curio","25,000","seed","2013-08-01","Details",NA
"111",97,"Hax","LightUp","25,000","seed","2013-05-12","Details",NA
"112",98,"Hax","Helios","25,000","seed","2013-05-12","Details",NA
"113",99,"Hax","Shot Stats","25,000","seed","2014-05-12","Details",NA
"114",100,"SOSV","LightUp","","venture","2015-04-09","Details",NA
"115",101,"Hax","Dustcloud","25,000","seed","2013-01-01","Details",NA
"116",102,"SOSV","Yeelink","25,000","venture","2013-01-17","Details",NA
