"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Upwest Labs","Comeet","730,000","seed","2013-04-15","Details",NA
"2",1,"Upwest Labs","Comeet","1,200,000","seed","2016-06-26","Details",NA
