"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","TrueAbility","2,000,000","venture","2013-07-29","Details",""
"2","Techstars","TrueAbility","750,000","seed","2012-11-01","Details",""
"3","Techstars","Vidmaker","550,000","angel","2012-06-29","Details","Exited"
