"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Portland Seed Fund","OnTheGo Platforms","713,213","seed","2014-01-06","Details","Exited"
"2","Techstars","madKast","300,000","venture","2007-10-01","Details","Exited"
"3","Techstars","EventVue","440,000","venture","2007-09-01","Details","Dead"
