"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Ginko Bioworks","120,000","seed","2014-07-16","Details",""
"2","Mucker Lab","Emailage","5,674,970","venture","2016-04-13","Details",""
"3","Y Combinator","FundersClub","6,500,000","seed","2012-10-19","Details",""
"4","Imagine K12","Socrative","750,000","seed","2013-08-01","Details","Exited"
"5","Y Combinator","Rainforest QA","170,000","seed","2013-12-01","Details",""
"6","Y Combinator","Zenflow","5,200,000","seed","2015-01-01","Details",""
"7","Y Combinator","BoostedBoards","","seed","2012-08-01","Details",""
"8","Y Combinator","Watchsend","650,000","seed","2013-06-01","Details",""
"9","Y Combinator","Medmonk","","seed","2012-01-01","Details",""
"10","Y Combinator","Comprehend Systems","8,496,000","venture","2013-07-11","Details",""
"11","Imagine K12","Hapara","4,500,000","venture","2012-12-01","Details",""
"12","Y Combinator","Virool","","seed","2012-07-01","Details",""
"13","Y Combinator","uBiome","4,500,000","venture","2014-08-18","Details",""
"14","Y Combinator","Comprehend Systems","21,000,000","venture","2014-08-18","Details",""
"15","500startups","uBiome","4,500,000","venture","2014-08-18","Details",""
"16","Y Combinator","Panorama Education","4,000,000","seed","2013-10-21","Details",""
"17","Y Combinator","Ginko Bioworks","120,000","seed","2014-07-16","Details",""
"18","Y Combinator","Gbatteries","","seed","2014-01-01","Details",""
"19","Imagine K12","Panorama","4,000,000","seed","2013-10-21","Details",""
"20","Imagine K12","NoRedInk","","undisclosed","2012-11-01","Details",""
"21","Y Combinator","Atomwise","6,000,000","seed","2015-06-03","Details",""
