"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","The Alchemist Accelerator","Flowcast","","convertible_note","2016-02-03","Details",""
"2","Y Combinator","Instant eSports","180,000","seed","2015-06-01","Details",""
