"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Eight","5,000,000","venture","2017-01-24","Details",""
"2","Amplify.LA","Fanbread","1,893,006","venture","2015-07-01","Details","Exited"
