"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","Outreach","1,000,000","seed","2013-02-13","Details",""
"2","Techstars","LiveStories","1,000,000","seed","2015-04-21","Details",""
"3","Techstars","Apptentive","5,300,000","venture","2014-09-24","Details",""
"4","Techstars","Remitly","1,650,000","seed","2012-04-11","Details",""
"5","Techstars","Garmentory","1,300,000","seed","2015-11-13","Details",""
"6","Techstars","Apptentive","1,200,000","seed","2012-12-11","Details",""
"7","Techstars","True Facet","6,000,000","venture","2016-09-20","Details",""
"8","Techstars","Remitly","5,500,000","venture","2014-01-06","Details",""
"9","Amplify.LA","Vadio","750,000","venture","2012-11-01","Details",""
"10","Techstars","True Facet","2,700,000","venture","2015-08-22","Details",""
"11","Techstars","LevelTen Energy","1,000,000","seed","2016-12-01","Details",""
"12","Techstars","LiveStories","3,000,000","seed","2016-09-09","Details",""
"13","Techstars","LiveStories","10,000,000","venture","2017-07-19","Details",""
"14","Techstars","Garmentory","2,000,000","venture","2016-11-22","Details",""
"15","Portland Incubator Experiment (PIE)","Vadio","750,000","venture","2012-11-01","Details",""
"16","Techstars","Reflect","2,500,000","seed","2016-07-26","Details",""
"17","Y Combinator","LendUp","","seed","2012-10-10","Details",""
"18","Y Combinator","BloomAPI","2,400,000","seed","2017-07-13","Details",""
"19","9Mile Labs","Transpose","1,500,000","seed","2015-05-11","Details","Dead"
"20","9Mile Labs","Ghostruck","2,200,000","seed","2014-09-25","Details",""
"21","Techstars","Giftbit","","seed","2016-02-26","Details",""
