"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","Bitfinder","2,300,000","seed","2015-03-10","Details",""
"2","500startups","KonoLabs","110,000","seed","2015-01-30","Details",""
