"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","Smore","425,000","angel","2011-12-01","Details",""
"2","BootupLabs","Summify","","seed","2010-08-24","Details","Exited"
