"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","New York Digital Health Accelerator","MedCPU","9,300,000","venture","2014-05-29","Details",""
"2","Y Combinator","Comprehend Systems","8,496,000","venture","2013-07-11","Details",""
"3","RockHealth","Kit Check","12,000,000","venture","2015-01-12","Details",""
"4","RockHealth","Kit Check","15,000,000","venture","2016-06-20","Details",""
"5","RockHealth","Kit Check","10,370,400","venture","2013-06-28","Details",""
