"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","500startups","Worklete","875,000","undisclosed","2017-02-17","Details",""
"2","Y Combinator","Tovala","500,000","seed","2016-01-19","Details",""
"3","Techstars","Nestio","8,000,000","venture","2015-12-01","Details",""
"4","Techstars","Nestio","1,600,000","seed","2014-12-03","Details",""
"5","500startups","Chewse","5,900,000","venture","2015-08-03","Details",""
"6","Techstars","Fashion Project","7,200,000","venture","2015-01-29","Details",""
"7","AngelPad","ValetAnywhere","450,000","convertible_note","2015-07-31","Details","Dead"
"8","AngelPad","ValetAnywhere","","convertible_note","2014-06-30","Details","Dead"
