"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Heap Analytics","11,000,000","venture","2016-08-17","Details",""
"2","Y Combinator","HomeJoy","24,490,945","venture","2013-10-01","Details","Dead"
"3","Y Combinator","DoorDash","2,400,000","angel","2013-09-30","Details",""
"4","Y Combinator","Heap Analytics","27,000,000","venture","2017-05-04","Details",""
"5","Y Combinator","DoorDash","17,300,000","venture","2014-05-22","Details",""
"6","Y Combinator","Heap Analytics","2,000,000","convertible_note","2013-08-27","Details",""
"7","Y Combinator","Lumoid","","venture","2014-03-06","Details",""
"8","Y Combinator","BlueSmart","11,500,000","seed","2015-10-14","Details",""
"9","Y Combinator","Memebox","65,950,000","venture","2016-08-09","Details",""
"10","Y Combinator","Memebox","17,500,000","venture","2015-01-30","Details",""
"11","Y Combinator","Wevorce","","convertible_note","2013-03-01","Details",""
"12","Y Combinator","DoorDash","40,000,000","venture","2015-03-26","Details",""
"13","Y Combinator","Memebox","11,920,000","venture","2014-07-01","Details",""
"14","500startups","Thinknum","1,000,000","seed","2014-07-28","Details",""
"15","Y Combinator","Mattermark","2,000,000","seed","2014-06-29","Details",""
"16","AngelPad","SensorTower","1,000,000","venture","2013-08-06","Details",""
