"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Amplify.LA","Vadio","8,000,000","venture","2015-05-12","Details",""
"2","Techstars","Notion","3,200,000","seed","2016-06-02","Details",""
"3","Portland Incubator Experiment (PIE)","Vadio","8,000,000","venture","2015-05-12","Details",""
"4","Blueprint Health","iMedicare","400,000","seed","2013-09-07","Details",""
