"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","The Brandery","Off Track Planet","200,000","seed","2011-07-05","Details",""
"2","DreamIT Ventures","Spling","400,000","seed","2011-12-05","Details",""
