"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Boost VC","Swyft","550,000","seed","2014-07-01","Details",""
"2","500startups","Chewse","700,000","seed","2015-02-23","Details",""
