"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Boost VC","AuditFile","","seed","2013-02-01","Details",""
"2","500startups","Thinknum","1,000,000","seed","2014-07-28","Details",""
"3","Y Combinator","Two Tap","2,700,000","seed","2014-08-07","Details",""
