"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","Switchboard Live","405,000","convertible_note","2015-11-06","Details",""
"2","Y Combinator","flexReceipts","1,000,000","venture","2014-12-18","Details",""
"3","Y Combinator","flexReceipts","1,400,000","angel","2014-04-08","Details",""
