"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","SURGE","Meshify","50,000","venture","2014-10-01","Details","Exited"
"2","SURGE","Dynamo Micropower","1,000,000","convertible_note","2015-08-01","Details",""
"3","SURGE","Meshify","1,300,000","debt_financing","2016-06-29","Details","Exited"
"4","SURGE","Bractlet","885,000","venture","2016-03-01","Details",""
"5","DreamIT Ventures","eyeQ","1,200,000","seed","2015-03-27","Details",""
"6","fbFund","Nutshell Mail","200,000","seed","2008-12-23","Details","Exited"
"7","SURGE","Dynamo Micropower","25,000","venture","2014-07-01","Details",""
