"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","FounderFuel","Seevibes","1,000,000","seed","2014-05-26","Details",""
"2","FounderFuel","Seevibes","200,000","seed","2012-02-28","Details",""
"3","500startups","Farmeron","1,609,000","seed","2012-05-10","Details","Exited"
"4","Seedcamp","FarmerOn","1,609,000","seed","2012-05-10","Details","Exited"
