"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","500startups","Nobal Technologies","435,000","convertible_note","2016-02-16","Details",""
"2","Highline","Granify","6,000,000","convertible_note","2015-01-31","Details",""
