"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Excelerate Labs","Food Genius","1,000,000","venture","2013-09-17","Details","Exited"
"2","Excelerate Labs","Food Genius","1,200,000","venture","2012-09-11","Details","Exited"
