"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Entrepreneurs Roundtable Accelerator","Stray Boots","25,000","seed","2012-01-09","Details",""
"2","Y Combinator","Scentbird","40,000","seed","2014-06-02","Details",""
"3","The Alchemist Accelerator","eventable","40,000","seed","2015-01-05","Details",""
"4","Code for America Accelerator","SeamlessDocs","25,000","seed","2012-06-04","Details",""
"5","Entrepreneurs Roundtable Accelerator","Pictorious!","25,000","seed","2012-01-09","Details",""
"6","Y Combinator","VOIQ","25,000","seed","2012-06-04","Details",""
"7","Entrepreneurs Roundtable Accelerator","WebThriftStore","","seed","2011-01-01","Details",""
"8","Entrepreneurs Roundtable Accelerator","Stylyt","","seed","2012-04-01","Details",""
"9","Entrepreneurs Roundtable Accelerator","PublicStuff","25,000","seed","2011-06-06","Details","Exited"
"10","Prosper Capital Accelerator","Bookalokal","40,000","seed","2014-01-06","Details",""
"11","Entrepreneurs Roundtable Accelerator","LocalBonus","25,000","seed","2012-01-09","Details","Dead"
"12","Entrepreneurs Roundtable Accelerator","Centzy","25,000","seed","2011-06-06","Details",""
"13","Entrepreneurs Roundtable Accelerator","SiteSimon","25,000","seed","2011-06-06","Details","Dead"
"14","Entrepreneurs Roundtable Accelerator","PricingEngine","25,000","angel","2011-06-06","Details",""
"15","Entrepreneurs Roundtable Accelerator","numberFire","25,000","seed","2011-06-06","Details","Exited"
"16","Entrepreneurs Roundtable Accelerator","AppyCouple","25,000","seed","2012-01-09","Details",""
"17","Entrepreneurs Roundtable Accelerator","LetGive","","seed","2011-09-23","Details",""
"18","Entrepreneurs Roundtable Accelerator","ParkingPanda","25,000","seed","2011-06-06","Details","Exited"
"19","Entrepreneurs Roundtable Accelerator","buzztable","25,000","seed","2011-06-06","Details","Exited"
"20","Entrepreneurs Roundtable Accelerator","BespokePost","25,000","seed","2011-06-06","Details",""
"21","Entrepreneurs Roundtable Accelerator","Wizpert","25,000","seed","2012-01-09","Details",""
"22","Entrepreneurs Roundtable Accelerator","Let'sWombat","25,000","seed","2012-01-09","Details",""
