"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"41","Y Combinator","Varden Labs","120,000","seed","2015-11-01","Details",""
"42","FounderFuel","Oohlala","120,000","seed","2016-08-24","Details",""
"43","Y Combinator","LeadGenius","4,000,000","venture","2016-12-05","Details",""
"44","Boost VC","Unocoin","1,500,000","venture","2016-09-30","Details",""
"45","RockHealth","LabDoor","250,000","seed","2012-07-05","Details",""
"46","AngelPad","Bedly","","seed","2016-04-25","Details",""
"47","Y Combinator","Moltin","120,000","seed","2014-12-01","Details",""
"48","500startups","Shippo","250,000","seed","2014-03-27","Details",""
"49","FounderFuel","Vanhawks","1,600,000","seed","2015-03-04","Details","Exited"
"50","Y Combinator","Dr Chrono","","venture","2013-06-28","Details",""
"51","Y Combinator","Chillabit","","venture","2016-03-19","Details",""
"52","Y Combinator","Le Tote","8,800,000","venture","2015-02-05","Details",""
"53","Y Combinator","Thalmic Labs (Myo)","","seed","2013-01-01","Details",""
"54","500startups","Float","3,000,000","seed","2017-02-09","Details",""
"55","Y Combinator","ShipBob","20,000","seed","2014-06-01","Details",""
"56","500startups","AppZen","2,900,000","seed","2016-06-22","Details",""
"57","Y Combinator","Lygos","120,000","seed","2015-11-01","Details",""
"58","The Alchemist Accelerator","Shortlist","1,500,000","seed","2017-05-24","Details",""
"59","Y Combinator","Vanhawks","","undisclosed","2014-03-01","Details","Exited"
"60","Y Combinator","GitLab","120,000","seed","2014-12-01","Details",""
"61","Y Combinator","Supr Daily","120,000","seed","2017-03-07","Details",""
"62","Y Combinator","Suiteness","120,000","seed","2016-08-23","Details",""
"63","Y Combinator","TerrAvion","","seed","2014-01-01","Details",""
"64","500startups","MoBagel","","seed","2015-08-24","Details",""
"65","Y Combinator","PersistIQ","120,000","seed","2014-07-16","Details",""
"66","500startups","AppZen","100,000","seed","2014-11-01","Details",""
"67","Y Combinator","Greentoe","1,000,000","seed","2014-09-19","Details",""
"68","Y Combinator","Prizeo","2,500,000","seed","2013-06-06","Details",""
"69","Y Combinator","Vertical","120,000","seed","2014-12-01","Details",""
"70","Y Combinator","Eight","","seed","2015-08-09","Details",""
"71","Y Combinator","Greentoe","120,000","seed","2014-07-16","Details",""
"72","Y Combinator","Second Measure","","venture","2015-08-11","Details",""
"73","Y Combinator","Indinero","3,824,526","venture","2012-11-02","Details",""
"74","Y Combinator","Gecko Robotics","120,000","seed","2015-11-01","Details",""
"75","500startups","MoBagel","3,000,000","seed","2017-04-10","Details",""
"76","The Alchemist Accelerator","Sourcery","3,000,000","seed","2015-01-29","Details",""
"77","Y Combinator","Flexport","6,900,000","venture","2014-01-01","Details",""
"78","Y Combinator","analyticsMD","120,000","seed","2014-12-01","Details",""
"79","Y Combinator","EasyPost","850,000","seed","2013-06-06","Details",""
"80","AngelPad","UpCounsel","2,400,000","seed","2014-12-09","Details",""
"81","Y Combinator","MineralSoft","","venture","2016-03-21","Details",""
"82","500startups","MelonCard","629,000","seed","2013-04-01","Details",""
"83","Y Combinator","SpoonRocket","2,500,000","seed","2013-09-21","Details","Exited"
"84","Y Combinator","Bannerman","120,000","seed","2014-07-16","Details",""
"85","RockHealth","LabDoor","1,500,000","seed","2015-03-24","Details",""
"86","Techstars","Placemeter","6,000,000","venture","2014-09-18","Details","Exited"
"87","Y Combinator","Weave","5,000,000","venture","2014-06-11","Details","Dead"
"88","Y Combinator","SlidePay","800,000","seed","2013-12-03","Details","Dead"
"89","Y Combinator","ShipBob","1,000,000","seed","2015-04-29","Details",""
"90","Y Combinator","OOHLALA","120,000","seed","2016-08-24","Details",""
"91","Y Combinator","LeadGenius","10,000,000","venture","2016-07-27","Details",""
"92","Y Combinator","Le Tote","3,700,000","seed","2013-08-29","Details",""
"93","Y Combinator","Outschool","1,400,000","seed","2017-06-26","Details",""
"94","Y Combinator","ShipBob","17,500,000","venture","2017-06-13","Details",""
"95","Y Combinator","VetPronto","","seed","2016-01-21","Details",""
"96","Techstars","Placemeter","1,700,000","seed","2013-11-01","Details","Exited"
"97","FounderFuel","Oohlala","4,000,000","venture","2017-01-25","Details",""
"98","Y Combinator","Goldbely","10,000,000","venture","2017-03-08","Details",""
"99","DreamIT Ventures","BioBots","1,250,000","seed","2015-09-03","Details",""
"100","Imagine K12","Padlet","380,000","seed","2013-05-01","Details",""
"101","Y Combinator","Castle.io","","venture","2016-03-28","Details",""
"102","Y Combinator","Skymind","120,000","seed","2015-11-01","Details",""
"103","Y Combinator","PocketSuite","","venture","2016-06-07","Details",""
"104","Boost VC","BitPagos","1,200,000","seed","2015-05-26","Details",""
"105","Y Combinator","Wheelys Cafe","","seed","2015-08-18","Details",""
"106","Y Combinator","WorkLife","","seed","2015-04-05","Details","Exited"
"107","Y Combinator","Upkeep Maintenance Management","2,700,000","seed","2017-06-30","Details",""
"108","Y Combinator","Labdoor","250,000","seed","2012-07-05","Details",""
"109","Y Combinator","Goldbely","3,000,000","seed","2013-09-17","Details",""
"110","Y Combinator","Instacart","8,500,000","venture","2013-04-04","Details",""
"111","Y Combinator","DataRank","1,400,000","seed","2014-02-03","Details","Exited"
