"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","Placester","5,500,000","venture","2014-04-22","Details",""
"2","Y Combinator","flexReceipts","1,400,000","angel","2014-04-08","Details",""
"3","Betaspring","DijiPOP","1,000,000","angel","2010-12-06","Details","Exited"
"4","Techstars","Placester","2,500,000","seed","2013-04-29","Details",""
